,Country,Plant,Capacity (MW),Status,Status 2016 (done by Data4Good),Status 2017 (done by Data4Good),Status 2018 (done by Data4Good),Status 2019 (done by Data4Good),Combustion technology,Coal type,Latitude,Longitude,Annual CO2 (million tonnes / annum),Annual CO2 emissions (millions of tonnes) in 2016,Annual CO2 emissions (millions of tonnes) in 2017,Annual CO2 emissions (millions of tonnes) in 2018,Annual CO2 emissions (millions of tonnes) in 2019
11339,Ukraine,Zaporizhia power station,325,Operating,Operating,Operating,Operating,Operating,Subcritical,unknown,47.50724,34.625479999999996,1.8855291230000002,1.8855291230000002,1.8855291230000002,1.8855291230000002,1.8855291230000002
11340,Ukraine,Zaporizhia power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,unknown,47.50724,34.625479999999996,1.740488421,1.740488421,1.740488421,1.740488421,1.740488421
11341,Ukraine,Zaporizhia power station,330,Operating,Operating,Operating,Operating,Operating,Subcritical,unknown,47.50724,34.625479999999996,1.9145372630000002,1.9145372630000002,1.9145372630000002,1.9145372630000002,1.9145372630000002
11342,Ukraine,Zaporizhia power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,unknown,47.50724,34.625479999999996,1.740488421,1.740488421,1.740488421,1.740488421,1.740488421
11343,Ukraine,Zmiivska power station,200,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.250814645,1.250814645,1.250814645,1.250814645,1.250814645
11344,Ukraine,Zmiivska power station,300,Operating,Operating,Operating,Operating,Operating,Supercritical,ANTH/Bituminous,49.586009999999995,36.52388,1.6880109369999998,1.6880109369999998,1.6880109369999998,1.6880109369999998,1.6880109369999998
11345,Ukraine,Zmiivska power station,200,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.250814645,1.250814645,1.250814645,1.250814645,1.250814645
11346,Ukraine,Zmiivska power station,200,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.250814645,1.250814645,1.250814645,1.250814645,1.250814645
11347,Ukraine,Zmiivska power station,200,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.250814645,1.250814645,1.250814645,1.250814645,1.250814645
11348,Ukraine,Zmiivska power station,200,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.250814645,1.250814645,1.250814645,1.250814645,1.250814645
11349,Ukraine,Zmiivska power station,200,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.250814645,1.250814645,1.250814645,1.250814645,1.250814645
11350,Ukraine,Zmiivska power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.746827348,1.746827348,1.746827348,1.746827348,1.746827348
11351,Ukraine,Zmiivska power station,325,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.892396294,1.892396294,1.892396294,1.892396294,1.892396294
11352,Ukraine,Zmiivska power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,49.586009999999995,36.52388,1.746827348,1.746827348,1.746827348,1.746827348,1.746827348
11353,Ukraine,Zuevskaya power station,325,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,48.0348,38.28521,1.8855291230000002,1.8855291230000002,1.8855291230000002,1.8855291230000002,1.8855291230000002
11354,Ukraine,Zuevskaya power station,320,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,48.0348,38.28521,1.856520982,1.856520982,1.856520982,1.856520982,1.856520982
11355,Ukraine,Zuevskaya power station,320,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,48.0348,38.28521,1.856520982,1.856520982,1.856520982,1.856520982,1.856520982
11356,Ukraine,Zuevskaya power station,325,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,48.0348,38.28521,1.8855291230000002,1.8855291230000002,1.8855291230000002,1.8855291230000002,1.8855291230000002
11357,United Arab Emirates,Ajman Coal power station,1 000,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,25.41667,55.5,4.249598605,,,,
11358,United Arab Emirates,Hassyan Clean-Coal Power Project,600,Construction,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.91152,54.915490000000005,2.451087484,,,,
11359,United Arab Emirates,Hassyan Clean-Coal Power Project,600,Construction,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.91152,54.915490000000005,2.451087484,,,,
11360,United Arab Emirates,Hassyan Clean-Coal Power Project,600,Construction,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.91152,54.915490000000005,2.451087484,,,,
11361,United Arab Emirates,Hassyan Clean-Coal Power Project,600,Construction,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.91152,54.915490000000005,2.451087484,,,,
11362,United Arab Emirates,Hassyan Clean-Coal Power Project,600,Shelved,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.91152,54.915490000000005,2.451087484,,,,
11363,United Arab Emirates,Hassyan Clean-Coal Power Project,600,Shelved,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.91152,54.915490000000005,2.451087484,,,,
11364,United Arab Emirates,RAK power station,270,Cancelled,Not operating,Operating,Operating,Operating,Unknown,Unknown,25.83698,55.9726,1.3768699480000002,,1.3768699480000002,1.3768699480000002,1.3768699480000002
11365,United Arab Emirates,Ras al-Khaimah power station,1 800,Shelved,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,25.78333,55.95,7.64927749,,,,
11366,United Kingdom,Aberthaw-B power station,575,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,51.38731,-3.40466,3.1000793989999997,3.1000793989999997,3.1000793989999997,3.1000793989999997,3.1000793989999997
11367,United Kingdom,Aberthaw-B power station,575,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,51.38731,-3.40466,3.1000793989999997,3.1000793989999997,3.1000793989999997,3.1000793989999997,3.1000793989999997
11368,United Kingdom,Aberthaw-B power station,575,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH/Bituminous,51.38731,-3.40466,3.1000793989999997,3.1000793989999997,3.1000793989999997,3.1000793989999997,3.1000793989999997
11369,United Kingdom,Killingholme Power Station,470,Cancelled,Not operating,Operating,Operating,Operating,Subcritical/CCS,Bituminous(CCS90),53.657,-0.255,0.3135763872,,0.3135763872,0.3135763872,0.3135763872
11370,United Kingdom,Caledonia Clean Energy Project,570,Cancelled,Not operating,Operating,Operating,Operating,IGCC/CCS,Bituminous(CCS90),56.012080000000005,-3.6971800000000004,0.2910956377,,0.2910956377,0.2910956377,0.2910956377
11371,United Kingdom,Cockenzie Power Station,1 152,Cancelled,Operating,Operating,Operating,Operating,Supercritical,Bituminous,55.96751999999999,-2.9670400000000003,4.709357026,4.709357026,4.709357026,4.709357026,4.709357026
11372,United Kingdom,Cockenzie power station,326,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,55.96832,-2.97248,1.861809459,,,,
11373,United Kingdom,Cockenzie power station,326,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,55.96832,-2.97248,1.861809459,,,,
11374,United Kingdom,Cockenzie power station,326,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,55.96832,-2.97248,1.861809459,,,,
11375,United Kingdom,Cockenzie power station,326,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,55.96832,-2.97248,1.861809459,,,,
11376,United Kingdom,Cottam power station,546,Retired,Operating,Operating,Operating,Not operating,Subcritical,Bituminous,53.304759999999995,-0.78165,2.8872641580000002,2.8872641580000002,2.8872641580000002,2.8872641580000002,
11377,United Kingdom,Cottam power station,546,Retired,Operating,Operating,Operating,Not operating,Subcritical,Bituminous,53.304759999999995,-0.78165,2.8872641580000002,2.8872641580000002,2.8872641580000002,2.8872641580000002,
11378,United Kingdom,Cottam power station,546,Retired,Operating,Operating,Operating,Not operating,Subcritical,Bituminous,53.304759999999995,-0.78165,2.8872641580000002,2.8872641580000002,2.8872641580000002,2.8872641580000002,
11379,United Kingdom,Cottam power station,546,Retired,Operating,Operating,Operating,Not operating,Subcritical,Bituminous,53.304759999999995,-0.78165,2.8872641580000002,2.8872641580000002,2.8872641580000002,2.8872641580000002,
11380,United Kingdom,Didcot-A power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.62225,-1.26085,2.871400069,,,,
11381,United Kingdom,Didcot-A power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.62225,-1.26085,2.871400069,,,,
11382,United Kingdom,Didcot-A power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.62225,-1.26085,2.871400069,,,,
11383,United Kingdom,Didcot-A power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.62225,-1.26085,2.871400069,,,,
11384,United Kingdom,Don Valley Power Project,900,Cancelled,Operating,Operating,Operating,Operating,IGCC,Bituminous,53.595819999999996,-1.01941,3.293721728,3.293721728,3.293721728,3.293721728,3.293721728
11385,United Kingdom,Drax power station,701,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.7372,-0.99902,3.7069087439999997,,,,
11386,United Kingdom,Drax power station,701,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.7372,-0.99902,3.7069087439999997,,,,
11387,United Kingdom,Drax power station,701,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.7372,-0.99902,3.7069087439999997,,,,
11388,United Kingdom,Drax power station,701,Retired,Operating,Operating,Not operating,Not operating,Subcritical,Bituminous,53.7372,-0.99902,3.7069087439999997,3.7069087439999997,3.7069087439999997,,
11389,United Kingdom,Drax power station,701,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,53.7372,-0.99902,3.7069087439999997,3.7069087439999997,3.7069087439999997,3.7069087439999997,3.7069087439999997
11390,United Kingdom,Drax power station,701,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,53.7372,-0.99902,3.7069087439999997,3.7069087439999997,3.7069087439999997,3.7069087439999997,3.7069087439999997
11391,United Kingdom,Eggborough power station,533,Retired,Operating,Operating,Not operating,Not operating,Subcritical,Bituminous,53.711769999999994,-1.12526,2.8185197730000002,2.8185197730000002,2.8185197730000002,,
11392,United Kingdom,Eggborough power station,533,Retired,Operating,Operating,Not operating,Not operating,Subcritical,Bituminous,53.711769999999994,-1.12526,2.8185197730000002,2.8185197730000002,2.8185197730000002,,
11393,United Kingdom,Eggborough power station,533,Retired,Operating,Operating,Not operating,Not operating,Subcritical,Bituminous,53.711769999999994,-1.12526,2.8185197730000002,2.8185197730000002,2.8185197730000002,,
11394,United Kingdom,Eggborough power station,533,Retired,Operating,Operating,Not operating,Not operating,Subcritical,Bituminous,53.711769999999994,-1.12526,2.8185197730000002,2.8185197730000002,2.8185197730000002,,
11395,United Kingdom,Ferrybridge-C power station,533,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.71564,-1.28057,2.8185197730000002,,,,
11396,United Kingdom,Ferrybridge-C power station,533,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.71564,-1.28057,2.8185197730000002,,,,
11397,United Kingdom,Ferrybridge-C power station,533,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.71564,-1.28057,2.8185197730000002,,,,
11398,United Kingdom,Ferrybridge-C power station,533,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,53.71564,-1.28057,2.8185197730000002,,,,
11399,United Kingdom,Fiddler's Ferry power station,533,Retired,Operating,Operating,Operating,Not operating,Subcritical,Bituminous,53.37286999999999,-2.6858,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002,
11400,United Kingdom,Fiddler's Ferry power station,533,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,53.37286999999999,-2.6858,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002
11401,United Kingdom,Fiddler's Ferry power station,533,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,53.37286999999999,-2.6858,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002
11402,United Kingdom,Fiddler's Ferry power station,533,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,53.37286999999999,-2.6858,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002,2.8185197730000002
11403,United Kingdom,Hunterston Power Station,1 600,Cancelled,Not operating,Not operating,Not operating,Not operating,Supercritical/CCS,Bituminous(CCS90),55.72019,-4.89893,0.9749322975,,,,
11404,United Kingdom,Ironbridge power station,200,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,52.63253,-2.51268,1.213147639,,,,
11405,United Kingdom,Ironbridge power station,543,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,52.63253,-2.51268,2.839392966,,,,
11406,United Kingdom,Ironbridge power station,543,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,52.63253,-2.51268,2.839392966,,,,
11407,United Kingdom,Kilroot power station,283,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH,54.72452,-5.76726,1.8038510890000001,1.8038510890000001,1.8038510890000001,1.8038510890000001,1.8038510890000001
11408,United Kingdom,Kilroot power station,283,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH,54.72452,-5.76726,1.8038510890000001,1.8038510890000001,1.8038510890000001,1.8038510890000001,1.8038510890000001
11409,United Kingdom,Kingsnorth power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.416709999999995,0.603039,2.871400069,,,,
11410,United Kingdom,Kingsnorth power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.416709999999995,0.603039,2.871400069,,,,
11411,United Kingdom,Kingsnorth power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.416709999999995,0.603039,2.871400069,,,,
11412,United Kingdom,Kingsnorth power station,543,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,51.416709999999995,0.603039,2.871400069,,,,
11413,United Kingdom,Kingsnorth Power Station,800,Cancelled,Operating,Operating,Operating,Operating,Ultra-super,Bituminous,51.416709999999995,0.603039,3.217105459,3.217105459,3.217105459,3.217105459,3.217105459
11414,United Kingdom,Kingsnorth Power Station,800,Cancelled,Operating,Operating,Operating,Operating,Ultra-super,Bituminous,51.416709999999995,0.603039,3.217105459,3.217105459,3.217105459,3.217105459,3.217105459
11415,United Kingdom,Longannet Power Station,2 400,Cancelled,Operating,Operating,Operating,Operating,Subcritical/CCS,Bituminous(CCS90),56.04946999999999,-3.6822699999999995,1.601241126,1.601241126,1.601241126,1.601241126,1.601241126
11416,United Kingdom,Longannet power station,614,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,56.04855,-3.68255,3.24685017,,,,
11417,United Kingdom,Longannet power station,614,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,56.04855,-3.68255,3.24685017,,,,
11418,United Kingdom,Longannet power station,614,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,56.04855,-3.68255,3.24685017,,,,
11419,United Kingdom,Longannet power station,614,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,56.04855,-3.68255,3.24685017,,,,
11420,United Kingdom,Lynemouth power station,152,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,unknown,55.20475,-1.52036,0.9471695011,,,,
